Title,Link,Sentiment
"Cabinet extends PM SVANidhi Scheme till 2030, approves Rs 7,332 crore outlay",https://www.businesstoday.in/latest/economy/story/cabinet-extends-pm-svanidhi-scheme-till-2030-approves-rs-7332-crore-outlay-491294-2025-08-27,Neutral
"US tariff hike puts $48 billion of Indian exports at risk, FIEO seeks urgent govt action",https://www.businesstoday.in/latest/economy/story/us-tariffs-on-indian-exports-rise-fieo-calls-for-government-support-491206-2025-08-26,Positive
Major disruption for Indian exports to the US with a 50% tariff,https://www.businesstoday.in/latest/economy/story/major-disruption-for-indian-exports-to-the-us-with-a-50-tariff-491177-2025-08-26,Positive
States concerned about potential revenue losses from GST rate rationalisation,https://www.businesstoday.in/latest/economy/story/states-concerned-about-potential-revenue-losses-from-gst-rate-rationalisation-491159-2025-08-26,Neutral
"Provision on search and seizure of digital data even in old Act, only explicitly stated in new Income Tax Act: CBDT Member",https://www.businesstoday.in/latest/economy/story/provision-on-search-and-seizure-of-digital-data-even-in-old-act-only-explicitly-stated-in-new-income-tax-act-cbdt-member-491158-2025-08-26,Positive
'Premature speculation...': CBIC advises against GST rate speculation ahead of September's council meeting,https://www.businesstoday.in/latest/economy/story/premature-speculation-cbic-advises-against-gst-rate-speculation-ahead-of-septembers-council-meeting-491154-2025-08-26,Neutral
"Trump’s tariffs hit tomorrow: India’s metals, autos safe, pharma’s fate uncertain",https://www.businesstoday.in/latest/economy/story/trumps-tariffs-hit-tomorrow-indias-metals-autos-safe-pharmas-fate-uncertain-491079-2025-08-26,Positive
Japan to invest $68 billion in India over next 10 years: Report,https://www.businesstoday.in/latest/economy/story/japan-to-invest-68-billion-in-india-over-next-10-years-report-491076-2025-08-26,Neutral
US trade blow lands tomorrow: RBI governor says he ‘won’t be found wanting’,https://www.businesstoday.in/latest/economy/story/us-trade-blow-lands-tomorrow-rbi-governor-says-he-wont-be-found-wanting-491069-2025-08-26,Neutral
"All food, textile products may be moved to 5% GST bracket: Report",https://www.businesstoday.in/india/story/all-food-textile-products-may-be-moved-to-5-percent-gst-bracket-report-491030-2025-08-26,Neutral
"New Income Tax Act: CBDT working on new forms and regulations, to issue supplementary FAQs and guidance notes",https://www.businesstoday.in/latest/economy/story/new-income-tax-act-cbdt-working-on-new-forms-and-regulations-to-issue-supplementary-faqs-and-guidance-notes-491003-2025-08-25,Positive
India’s GDP seen to have grown at about 6.5% in Q1FY26,https://www.businesstoday.in/latest/economy/story/indias-gdp-seen-to-have-grown-at-about-65-in-q1fy26-490974-2025-08-25,Neutral
"Fitch affirms India's rating at ‘BBB-’, says direct impact of Trump tariffs on GDP would be modest",https://www.businesstoday.in/latest/economy/story/fitch-affirms-india-rating-at-bbb-says-direct-impact-of-trump-tariffs-on-gdp-would-be-modest-490928-2025-08-25,Positive
Trump tariffs: PMO calls high-level meet on relief for Indian exporters,https://www.businesstoday.in/india/story/trump-tariffs-pmo-calls-high-level-meet-on-relief-for-indian-exporters-490909-2025-08-25,Neutral
"Govt braces for Rs 40,000 crore revenue shortfall amid GST overhaul, new rates expected by Dussehra",https://www.businesstoday.in/latest/economy/story/govt-braces-for-rs-40000-crore-revenue-shortfall-amid-gst-overhaul-new-rates-expected-by-dussehra-490848-2025-08-24,Positive
‘India’s Russian-oil buys don’t violate any sanctions’: India’s oil refiners push back,https://www.businesstoday.in/latest/economy/story/indias-russian-oil-buys-dont-violate-any-sanctions-indias-oil-refiners-push-back-490809-2025-08-23,Neutral
India hires new lobbying firm amid tariff tensions with Washington,https://www.businesstoday.in/latest/economy/story/india-hires-new-lobbying-firm-amid-tariff-tensions-with-washington-490792-2025-08-23,Negative
56th GST Council Meeting scheduled for September 3-4: Govt sources,https://www.businesstoday.in/latest/economy/story/56th-gst-council-meeting-scheduled-for-september-3-4-govt-sources-490766-2025-08-22,Neutral
"GST 2.0: Will lower rates make insurance, cars affordable and push GDP growth higher?",https://www.businesstoday.in/latest/economy/story/gst-20-will-lower-rates-make-insurance-cars-affordable-and-push-gdp-growth-higher-490721-2025-08-22,Positive
'India's US trade surplus contrasts BRICS deficits': Economist warns weakening ties may cost jobs,https://www.businesstoday.in/latest/economy/story/indias-us-trade-surplus-contrasts-brics-deficits-economist-warns-weakening-ties-may-cost-jobs-490708-2025-08-22,Neutral
Additional levy over 40% on sin/de-merit goods proposed: West Bengal FM at GoM meet,https://www.businesstoday.in/latest/economy/story/additional-levy-over-40-on-sinde-merit-goods-proposed-west-bengal-fm-at-gom-meet-490463-2025-08-21,Neutral
"GST compensation cess: Punjab raises concern over revenue losses, seeks clarity",https://www.businesstoday.in/latest/economy/story/gst-compensation-cess-punjab-raises-concern-over-revenue-losses-seeks-clarity-from-gom-490358-2025-08-20,Neutral
"Indian Oil, BPCL resume Russian oil purchases amid widened discounts: Report",https://www.businesstoday.in/latest/economy/story/indian-oil-bpcl-resume-russian-oil-purchases-amid-widened-discounts-report-490238-2025-08-20,Neutral
'We are at risk': Uday Kotak says Trump shock should push India out of ‘cruise mindset’,https://www.businesstoday.in/latest/economy/story/we-are-at-risk-uday-kotak-says-trump-shock-should-push-india-out-of-cruise-mindset-490220-2025-08-20,Neutral
GST revenues falling short in key states. Here’s what the data really shows,https://www.businesstoday.in/latest/economy/story/gst-revenues-falling-short-in-key-states-heres-what-the-data-really-shows-490208-2025-08-20,Positive
"Economic liberalisation, jobs, banking reforms top agenda as PM Modi meets economists, senior officials",https://www.businesstoday.in/latest/economy/story/economic-liberalisation-jobs-banking-reforms-top-agenda-as-pm-modi-meets-economists-senior-officials-490142-2025-08-19,Positive
"Online Gaming Bill: Govt to ban all 'money-based gaming transactions', say sources",https://www.businesstoday.in/latest/economy/story/online-gaming-bill-govt-to-ban-all-money-based-gaming-transactions-say-sources-490127-2025-08-19,Neutral
Insurance industry awaits clarity on GST rate cut,https://www.businesstoday.in/latest/economy/story/insurance-industry-awaits-clarity-on-gst-rate-cut-490118-2025-08-19,Neutral
"GST rationalisation may boost consumption, no long-term revenue hit: S&P",https://www.businesstoday.in/latest/economy/story/gst-rate-rationalisation-unlikely-to-impact-revenue-collections-in-the-long-term-could-boost-short-term-consumption-sp-global-ratings-490115-2025-08-19,Neutral
Government considers abatement on sin goods under GST 2.0,https://www.businesstoday.in/latest/economy/story/government-considers-abatement-on-sin-goods-under-gst-20-490043-2025-08-19,Neutral
GST rate cuts: Industry sees demand pickup and consumption boost,https://www.businesstoday.in/latest/economy/story/gst-rate-cuts-industry-sees-demand-pickup-and-consumption-boost-490025-2025-08-19,Neutral
"‘By no stretch of imagination’: CEA Nageswaran dismisses Trump’s ‘dead economy’ remark, says numbers speak for themselves",https://www.businesstoday.in/latest/economy/story/by-no-stretch-of-imagination-cea-nageswaran-dismisses-trumps-dead-economy-remark-says-numbers-speak-for-themselves-490015-2025-08-19,Negative
"China lifts curbs on export of fertilisers, rare earths, tunnel boring machines to India: Report",https://www.businesstoday.in/latest/economy/story/china-lifts-curbs-on-export-of-fertilisers-rare-earths-tunnel-boring-machines-to-india-report-489992-2025-08-19,Negative
Fiscal deficit may widen marginally due to GST changes: Emkay Report,https://www.businesstoday.in/latest/economy/story/fiscal-deficit-may-widen-marginally-due-to-gst-changes-emkay-report-489981-2025-08-19,Negative
"China promises to address India’s fertilisers, rare earths, tunnel boring machine concerns: Sources",https://www.businesstoday.in/latest/economy/story/china-promises-to-address-indias-fertilisers-rare-earths-tunnel-boring-machine-concerns-sources-489966-2025-08-19,Negative
GST decision on health insurance premiums expected this week,https://www.businesstoday.in/latest/economy/story/gst-decision-on-health-insurance-premiums-expected-this-week-489825-2025-08-18,Negative
"GST overhaul may lower prices on dairy, packaged foods, small cars, and consumer durables",https://www.businesstoday.in/latest/economy/story/gst-overhaul-may-lower-prices-on-dairy-packaged-foods-small-cars-and-consumer-durables-489809-2025-08-18,Negative
Nearly 200 Chinese FDI proposals pending; govt begins faster clearances in select sectors,https://www.businesstoday.in/latest/economy/story/nearly-200-chinese-fdi-proposals-pending-govt-begins-faster-clearances-in-select-sectors-489808-2025-08-18,Positive
"GST revamp: Centre plans 2 slabs — 5% and 18%, 40% special rate only for 7 goods",https://www.businesstoday.in/latest/economy/story/gst-shake-up-centre-plans-2-gst-slabs-5-and-18-40-special-rate-only-for-7-goods-489641-2025-08-15,Positive
"Big GST shakeup: Only 2 slabs, lower taxes, and zero-hassle returns in new blueprint",https://www.businesstoday.in/latest/economy/story/big-gst-shakeup-only-2-slabs-lower-taxes-and-zero-hassle-returns-in-new-blueprint-489603-2025-08-15,Positive
'Big surprise this Diwali': PM Modi says next-gen GST reforms will cut tax on daily-use items,https://www.businesstoday.in/latest/economy/story/big-surprise-this-diwali-pm-modi-says-next-gen-gst-reforms-will-cut-tax-on-daily-use-items-489575-2025-08-15,Neutral
What India’s sovereign ratings upgrade by S&P means,https://www.businesstoday.in/latest/economy/story/what-indias-sovereign-ratings-upgrade-by-sp-means-489523-2025-08-14,Neutral
India likely to discuss rupee-denominated trade with Russia,https://www.businesstoday.in/latest/economy/story/india-likely-to-discuss-rupee-denominated-trade-with-russia-489512-2025-08-14,Neutral
"'After an 18-year gap': Finance ministry says S&P upgrade shows economy’s agility, strength",https://www.businesstoday.in/latest/economy/story/after-an-18-year-gap-finance-ministry-says-sp-upgrade-shows-economys-agility-strength-489474-2025-08-14,Neutral
‘Effect of US tariffs on Indian economy will be manageable; won’t derail growth prospects’: S&P,https://www.businesstoday.in/india/story/effect-of-us-tariffs-on-indian-economy-will-be-manageable-wont-derail-growth-prospects-sp-489471-2025-08-14,Neutral
'We are fully engaged with the US on BTA': Commerce Secretary,https://www.businesstoday.in/latest/economy/story/we-are-fully-engaged-with-the-us-on-bta-commerce-secretary-489469-2025-08-14,Neutral
S&P Global upgrades India’s ratings to ‘BBB’ from ‘BBB-’; outlook stable,https://www.businesstoday.in/latest/economy/story/sp-global-upgrades-indias-ratings-to-bbb-from-bbb-outlook-stable-489459-2025-08-14,Neutral
New Delhi pushes FTAs to diversify exports and offset US tariff shock,https://www.businesstoday.in/latest/economy/story/new-delhi-pushes-ftas-to-diversify-exports-and-offset-us-tariff-shock-489434-2025-08-14,Positive
Hindi Chini Buy Buy?: Beijing and Delhi revive border trade talks after 5-year freeze,https://www.businesstoday.in/latest/economy/story/hindi-chini-buy-buy-beijing-and-delhi-revive-border-trade-talks-after-5-year-freeze-489400-2025-08-14,Neutral
‘China allows 70 countries visa-free but India…’: IndiGo CEO on missed tourism potential,https://www.businesstoday.in/latest/economy/story/china-allows-70-countries-visa-free-but-india-indigo-ceo-on-missed-tourism-potential-489397-2025-08-14,Neutral
"'US too large, too important to write off': ICRIER says 70% of India’s exports face Trump heat",https://www.businesstoday.in/latest/economy/story/us-too-large-too-important-to-write-off-icrier-says-70-of-indias-exports-face-trump-heat-489379-2025-08-14,Positive
"'Worse than Sub-Saharan Africa, Pakistan': Financial planner warns of income crisis in India",https://www.businesstoday.in/latest/economy/story/worse-than-sub-saharan-africa-pakistan-financial-planner-warns-of-income-crisis-in-india-489362-2025-08-14,Negative
"'India Inc wants fewer workers, not more': Devina Mehra sees danger for young workforce",https://www.businesstoday.in/latest/economy/story/india-inc-wants-fewer-workers-not-more-devina-mehra-sees-danger-for-young-workforce-489361-2025-08-14,Positive
"India may allow private firms to mine, import uranium: Report",https://www.businesstoday.in/latest/economy/story/india-may-allow-private-firms-to-mine-import-uranium-report-489286-2025-08-13,Neutral
"IBC Amendment Bill 2025 proposes faster, broader insolvency processes",https://www.businesstoday.in/latest/economy/story/ibc-amendment-bill-2025-proposes-faster-broader-insolvency-processes-489219-2025-08-13,Neutral
50 bps GDP hit coming? Former RBI guv warns of Trump tariffs and China dumping double blow,https://www.businesstoday.in/latest/economy/story/50-bps-gdp-hit-coming-former-rbi-guv-warns-of-trump-tariffs-and-china-dumping-double-blow-489163-2025-08-13,Neutral
"FM Sitharaman tables IBC Amendment Bill in Lok Sabha, referred to Select Committee",https://www.businesstoday.in/latest/economy/story/fm-sitharaman-tables-ibc-amendment-bill-in-lok-sabha-referred-to-select-committee-489122-2025-08-12,Neutral
"Lok Sabha passes revised Income Tax Bill, 2025: Key amendments welcomed by experts",https://www.businesstoday.in/latest/economy/story/lok-sabha-passes-revised-income-tax-bill-2025-key-amendments-welcomed-by-experts-488930-2025-08-11,Neutral
